시군구,0,spread
동작구본동,동작구노량진제1동,0.5795958739063096
동작구사당동,동작구사당제1동,0.4202326005343293
동작구사당동,동작구사당제2동,0.4202326005343293
동작구사당동,동작구사당제3동,0.4202326005343293
동작구사당동,동작구사당제4동,0.4202326005343293
동작구사당동,동작구사당제5동,0.4202326005343293
동작구상도1동,동작구상도제1동,0.1866692498505027
동작구상도동,동작구상도제1동,0.3733728965596007
동작구상도동,동작구상도제2동,0.3733728965596007
동작구상도동,동작구상도제3동,0.3733728965596007
동작구상도동,동작구상도제4동,0.3733728965596007
동작구신대방동,동작구신대방제1동,0.4293359300322491
동작구신대방동,동작구신대방제2동,0.4293359300322491
동작구흑석동,동작구흑석동,0.5220448351648832
마포구공덕동,마포구아현동,0.5150522670994913
마포구공덕동,마포구공덕동,0.5150522670994913
마포구공덕동,마포구염리동,0.5150522670994913
마포구노고산동,마포구대흥동,0.3899373444112518
마포구노고산동,마포구서교동,0.3899373444112518
마포구대흥동,마포구용강동,0.4162752065653633
마포구대흥동,마포구대흥동,0.4162752065653633
마포구대흥동,마포구신수동,0.4162752065653633
마포구도화동,마포구공덕동,0.5554753566932694
마포구도화동,마포구도화동,0.5554753566932694
마포구도화동,마포구용강동,0.5554753566932694
마포구동교동,마포구서교동,0.7825200606709672
마포구마포동,마포구도화동,0.3901045453355353
마포구마포동,마포구용강동,0.3901045453355353
마포구망원동,마포구망원제1동,0.3337133548847766
마포구망원동,마포구망원제2동,0.3337133548847766
마포구상수동,마포구서강동,0.4805631466445402
마포구상암동,마포구상암동,0.4807555879833886
마포구서교동,마포구서교동,0.1920640288995998
마포구성산동,마포구성산제1동,0.558095489392737
마포구성산동,마포구성산제2동,0.558095489392737
마포구신공덕동,마포구공덕동,0.400000036411571
마포구신수동,마포구대흥동,0.4788086769622953
마포구신수동,마포구신수동,0.4788086769622953
마포구신정동,마포구신수동,0.4453952024378337
마포구신정동,마포구서강동,0.4453952024378337
마포구아현동,마포구아현동,0.5110156004860105
마포구아현동,마포구공덕동,0.5110156004860105
마포구연남동,마포구연남동,0.3216882801388505
마포구염리동,마포구아현동,0.5740503495835372
마포구염리동,마포구용강동,0.5740503495835372
마포구염리동,마포구염리동,0.5740503495835372
마포구용강동,마포구용강동,0.4920114946301417
마포구중동,마포구성산제2동,0.4342267072367166
마포구창전동,마포구서강동,0.3601315925715859
마포구토정동,마포구용강동,0.2048350831207674
마포구하중동,마포구서강동,0.4192745289473601
마포구합정동,마포구합정동,0.4665634535048235
마포구현석동,마포구신수동,0.5224714336120704
서대문구남가좌동,서대문구남가좌제1동,0.3928681784634987
서대문구남가좌동,서대문구남가좌제2동,0.3928681784634987
서대문구냉천동,서대문구천연동,0.3707526712517454
서대문구대현동,서대문구북아현동,0.3259863040857886
서대문구대현동,서대문구신촌동,0.3259863040857886
서대문구북가좌동,서대문구북가좌제1동,0.4750968356058007
서대문구북가좌동,서대문구북가좌제2동,0.4750968356058007
서대문구북아현동,서대문구북아현동,0.5474545717363115
서대문구북아현동,서대문구충현동,0.5474545717363115
서대문구연희동,서대문구연희동,0.3539363521129759
서대문구영천동,서대문구천연동,0.4075480876702555
서대문구창천동,서대문구신촌동,0.0884983114347685
서대문구천연동,서대문구천연동,0.4512819994440737
서대문구충정로2가,서대문구충현동,0.2948555042373391
서대문구충정로3가,서대문구충현동,0.601265128497164
서대문구합동,서대문구충현동,0.3115013720116363
서대문구현저동,서대문구천연동,0.3549721426790141
서대문구홍은동,서대문구홍은제1동,0.2752538587492634
서대문구홍은동,서대문구홍은제2동,0.2752538587492634
서대문구홍제동,서대문구홍제제1동,0.4341352317722905
서대문구홍제동,서대문구홍제제3동,0.4341352317722905
서대문구홍제동,서대문구홍제제2동,0.4341352317722905
서초구내곡동,서초구내곡동,0.5093470939834941
서초구반포동,서초구반포본동,0.5348252681734644
